SG_UF,SG_UE,NM_UE,n_candidates_2016,top1_share_2016,margin_2016,hhi_2016,enp_2016,winner_party_2016,winner_sq_2016,winner_name_2016,winner_elected_2016
SC,82490,PETROLÂNDIA,2,0.5424698157170091,0.08493963143401823,0.5036073704940736,1.9856738772884341,PSD,240000005458,JOEL LONGEN,1
SC,82511,BALNEÁRIO PIÇARRAS,4,0.5147225368063421,0.23386183465458665,0.3657818851425351,2.7338696655530863,PSDB,240000012262,LEONEL JOSÉ MARTINS,1
SC,82538,PINHALZINHO,3,0.49731572219855136,0.017980400511291017,0.4776304519145183,2.093668852125388,PSDB,240000010704,MARIO AFONSO WOITEXEM,1
SC,82554,PINHEIRO PRETO,2,0.5838808585194919,0.1677617170389838,0.514071996851934,1.9452528169668533,PMDB,240000006653,PEDRO RABUSKE,1
SC,82570,PIRATUBA,2,0.5074424898511503,0.01488497970230046,0.500110781310369,1.9995569729167655,PSD,240000003529,OLMIR PAULINHO BENJAMINI,1
SC,82597,POMERODE,2,0.6825650387950707,0.36513007759014143,0.5666599867804913,1.7647266850118584,DEM,240000018147,ERCIO KRIEK,1
SC,82619,PONTE ALTA,5,0.35193753614806245,0.016772700983227307,0.29056569438901786,3.441562508274534,PT,240000016231,LUIZ PAULO FARIAS,1
SC,82635,PONTE SERRADA,1,1.0,1.0,1.0,1.0,PMDB,240000015535,ALCEU ALBERTO WRUBEL,1
SC,82651,PORTO BELO,3,0.4997978164173069,0.08360291144359078,0.43007327908087495,2.325185145510867,PMDB,240000008490,EMERSON LUCIANO STEIN,1
SC,82678,PORTO UNIÃO,3,0.5122404545695927,0.07923105517497742,0.4528850017526889,2.2080660567913424,PSDB,240000016574,ELISEU MIBACH,1
SC,82694,POUSO REDONDO,2,0.5229970326409495,0.04599406528189909,0.5010577270205778,1.995778023315328,PDT,240000016977,OSCAR GUTZ,1
SC,82716,PRAIA GRANDE,2,0.5108517235090279,0.021703447018055766,0.5002355198062327,1.9990583643227737,PSDB,240000008137,HENRIQUE MATOS MACIEL,1
SC,82732,PRESIDENTE CASTELLO BRANCO,2,0.5183515775917579,0.036703155183515745,0.5006735608002126,1.9973093813895981,PMDB,240000004505,ADEMIR DOMINGOS MIOTTO,1
SC,82759,PRESIDENTE GETÚLIO,2,0.5148288973384031,0.029657794676806126,0.5004397923925459,1.9982423764087853,PMDB,240000004390,NELSON VIRTUOSO,1
SC,82775,PRESIDENTE NEREU,2,0.5619794218520333,0.12395884370406662,0.5076828974662246,1.969733479285716,PP,240000004208,ISAMAR DE MELO,1
SC,82791,QUILOMBO,2,0.6371440250715357,0.2742880501430713,0.5376169672256441,1.8600603421437187,PMDB,240000014441,SILVANO DE PARIZ,1
SC,82813,RANCHO QUEIMADO,2,0.5333333333333333,0.06666666666666665,0.5022222222222222,1.991150442477876,PMDB,240000001603,CLECI APARECIDA VERONEZI,1
SC,82830,RIO DAS ANTAS,2,0.5639839034205232,0.1279678068410463,0.5081878797938537,1.9677761705093197,PSDB,240000002115,RONALDO DOMINGOS LOSS,1
SC,82856,RIO DO CAMPO,2,0.5177730192719486,0.03554603854389726,0.5006317604280821,1.9974761472282865,PT,240000013581,RODRIGO PREIS,1
SC,82872,RIO DO OESTE,2,0.5518375241779497,0.10367504835589947,0.505374257825799,1.9787315727203045,PMDB,240000012426,HUMBERTO PESSATTI,1
SC,82899,RIO DOS CEDROS,3,0.5078563411896745,0.12934904601571262,0.41409905892696763,2.414881121901715,PSD,240000009463,MARILDO DOMINGOS FELIPPI,1
SC,82910,RIO DO SUL,3,0.4767361207446661,0.07721332852426266,0.4022076469468468,2.4862779402405386,PSDB,240000018696,JOSE EDUARDO ROTHBARTH THOME,1
SC,82937,RIO FORTUNA,2,0.569420886842743,0.13884177368548584,0.5096385190600659,1.9621750762566286,PSD,240000007209,LINDOMAR BALLMANN,1
SC,82953,RIO NEGRINHO,3,0.5645616186388719,0.17805027590435318,0.47051469441135335,2.125332134952915,PSB,240000017506,JULIO CESAR RONCONI,1
SC,82970,RODEIO,2,0.6114975718598241,0.22299514371964824,0.5248634170612733,1.9052575727205971,PT,240000010873,PAULO ROBERTO WEISS,1
SC,82996,ROMELÂNDIA,3,0.5382722799343904,0.22361946418808099,0.410374469283379,2.436798765152864,PMDB,240000010174,VALDIR BUGS,1
SC,83011,SALETE,3,0.47276119402985073,0.03451492537313433,0.42348261026954775,2.36137205105895,PR,240000005918,SOLANGE APARECIDA BITENCOURT SCHLICHTING,1
SC,83038,SALTO VELOSO,1,1.0,1.0,1.0,1.0,PMDB,240000006686,ANA ROSA ZANELA,1
SC,83054,SANTA CECÍLIA,2,0.6116495253164557,0.2232990506329114,0.5249312330067797,1.9050114322061775,PSB,240000008679,ALESSANDRA APARECIDA GARCIA,1
SC,83070,SANTA ROSA DE LIMA,2,0.5150554675118859,0.030110935023771823,0.500453334204003,1.9981883057898935,PT,240000008941,SALESIO WIEMES,1
SC,83097,SANTO AMARO DA IMPERATRIZ,5,0.45699481865284974,0.1808635578583765,0.32743624079393635,3.0540296870477586,PSDB,240000009607,EDESIO JUSTEN,1
SC,83119,SÃO BENTO DO SUL,4,0.37938283023627345,0.0030480114352980925,0.3385313544991398,2.9539361323842783,PP,240000008083,MAGNO BOLLMANN,1
SC,83135,SÃO BONIFÁCIO,2,0.5557817589576547,0.11156351791530944,0.5062232092648198,1.9754131807830082,PP,240000002273,RICARDO DE SOUZA CARVALHO,1
SC,83151,SÃO CARLOS,2,0.5888712700014416,0.17774254000288314,0.5157962052633382,1.9387502075348788,PP,240000014185,RUDI MIGUEL SANDER,1
SC,83178,SÃO DOMINGOS,3,0.43365997822367397,0.002799813345776947,0.3920562500167848,2.5506544021608835,PT,240000015369,ELIEZE COMACHIO,1
SC,83194,SÃO FRANCISCO DO SUL,4,0.4929080541696365,0.004739843193157511,0.4814456573811642,2.0770776195999465,PSD,240000006914,RENATO GAMA LOBO,1
SC,83216,SÃO JOÃO BATISTA,2,0.5433403805496829,0.08668076109936579,0.5037567771723828,1.9850849563018496,PSD,240000013857,DANIEL NETTO CANDIDO,1
SC,83232,SÃO JOÃO DO SUL,2,0.7354242832403309,0.47084856648066187,0.6108491862784471,1.6370652895396736,PSD,240000007883,MOACIR FRANCISCO TEIXEIRA,1
SC,83259,SÃO JOAQUIM,2,0.5123698348477814,0.024739669695562794,0.5003060256283228,1.9987766462419136,PSDB,240000016781,GIOVANI NUNES,1
SC,83275,SÃO JOSÉ,6,0.391407271313995,0.1195897961346854,0.26201771720643147,3.8165358078138927,PSD,240000006770,ADELIANA DAL PONT,1
SC,83291,SÃO JOSÉ DO CEDRO,2,0.5759991382096306,0.15199827641926106,0.5115517380172131,1.9548364821826707,PP,240000006305,ANTONIO PLINIO DE CASTRO SILVA,1
SC,83313,SÃO JOSÉ DO CERRITO,2,0.5424354243542435,0.08487084870848705,0.5036015304802495,1.9856969041503312,PSD,240000004552,ARNO TADEU MARIAN,1
SC,83330,SÃO LOURENÇO DO OESTE,3,0.41108765238711437,0.08097800177075531,0.3449442753478796,2.8990189763012895,PMDB,240000006833,RAFAEL  CALEFFI,1
SC,83356,SÃO LUDGERO,2,0.7816138097149739,0.5632276194299477,0.658612675644363,1.5183430823308037,PMDB,240000016758,VOLNEI WEBER,1
SC,83372,SÃO MARTINHO,2,0.5251509054325956,0.05030181086519114,0.5012651360881587,1.994952227884701,PMDB,240000009640,ROBSON JEAN BACK,1
SC,83399,SÃO MIGUEL DO OESTE,4,0.322500585343011,0.06129712011238586,0.2604481104316265,3.8395363987964983,PSD,240000002601,WILSON TREVISAN,1
SC,83410,SAUDADES,2,0.5195628069063837,0.03912561381276736,0.5007654068281129,1.9969430523048266,PT,240000011081,DANIEL KOTHE,1
SC,83437,SCHROEDER,3,0.44424762259929146,0.019205668469140402,0.39510182770746827,2.5309931006960458,PSDB,240000004713,OSVALDO JURCK,1
SC,83453,SEARA,2,0.565871591006241,0.13174318201248186,0.5086781330033869,1.9658796695185277,PSD,240000006076,EDEMILSON CANALE,1
SC,83470,SIDERÓPOLIS,3,0.46920980926430517,0.13405994550408717,0.37075841382740976,2.6971741239175384,PMDB,240000004849,HELIO ROBERTO CESA,1
SC,83496,SOMBRIO,2,0.554733469268861,0.1094669385377221,0.5059915053164107,1.9763177632293885,PMDB,240000001856,ZENIO CARDOSO,1
SC,83518,TAIÓ,2,0.5241191459449961,0.048238291889992124,0.5011634664022321,1.9953569384832281,PSDB,240000001716,ALMIR RENI GUSKI,1
SC,83534,TANGARÁ,3,0.4291379310344828,0.017241379310344862,0.37908816884661123,2.6379087562730708,PR,240000002639,NADIR BAÚ DA SILVA,1
SC,83550,TIJUCAS,2,0.5735134602110246,0.14702692042204912,0.5108084576643958,1.9576809760988845,PSD,240000017328,ELOI MARIANO ROCHA,1
SC,83577,TIMBÓ,2,0.5683585023679742,0.1367170047359485,0.5093457696919846,1.9633028475032344,PP,240000009904,JORGE AUGUSTO KRÜGER,1
SC,83593,TRÊS BARRAS,2,0.6618995541347691,0.32379910826953817,0.5524229312580741,1.8102072586353815,PR,240000004880,LUIZ DIVONSIR SHIMOGUIRI,1
SC,83615,TREZE DE MAIO,2,0.7608774474256708,0.5217548948513415,0.6361140851506673,1.5720450518921372,PP,240000005012,CLESIO BARDINI DE BIASI,1
SC,83631,TREZE TÍLIAS,2,0.5574760516451479,0.11495210329029576,0.5066069930254314,1.9739166923615687,PSD,240000013501,MAURO DRESCH,1
SC,83658,TROMBUDO CENTRAL,2,0.5143545912776682,0.028709182555336443,0.5004121085814979,1.9983529232229569,PMDB,240000006779,GEOVANA GESSNER,1
SC,83674,TUBARÃO,4,0.4522771400347447,0.18096195115304697,0.32480426215158426,3.078777333079779,PP,240000002090,JOARES CARLOS PONTICELLI,1
SC,83682,TUNÁPOLIS,2,0.5718077263344147,0.1436154526688293,0.5103126991226364,1.9595828238632247,PT,240000014117,RENATO PAULATA,1
SC,83690,TURVO,2,0.5394824153948241,0.07896483078964828,0.5031177222508189,1.9876063906599395,PMDB,240000009982,TIAGO ZILLI,1
SC,83712,URUBICI,2,0.5759728227300803,0.1519456454601606,0.5115437395871525,1.954867047746615,PSDB,240000010323,ANTONIO ZILLI,1
SC,83739,URUSSANGA,3,0.47973808657693706,0.04889050563841396,0.4237731925667338,2.359752852565172,PP,240000006259,LUIS GUSTAVO CANCELLIER,1
SC,83755,VARGEÃO,2,0.5636991557943208,0.12739831158864162,0.5081151648978184,1.9680577732827544,PSD,240000009588,VOLMIR FELIPE,1
SC,83771,VIDAL RAMOS,4,0.2580985543948507,0.005170412577819972,0.25014573249871963,3.9976696384581274,PMDB,240000002183,LAERCIO DA CRUZ,1
SC,83798,VIDEIRA,2,0.6748625976280012,0.3497251952560023,0.5611538560984245,1.78204246327874,PSD,240000017158,DORIVAL CARLOS BORGA,1
SC,83810,WITMARSUM,2,0.5514485514485514,0.10289710289710285,0.5052939068923085,1.9790462270765645,PSD,240000007799,CESAR PANINI,1
SC,83836,XANXERÊ,3,0.3896246806838279,0.0009432108469247802,0.35202883968948706,2.8406763516366067,PSD,240000016864,AVELINO MENEGOLLA,1
SC,83852,XAVANTINA,2,0.529219816078315,0.05843963215663006,0.5017075953033011,1.9931928664453693,PSDB,240000016166,ENOIR FAZOLO,1
SC,83879,XAXIM,3,0.3590085906663571,0.026468539586719297,0.3346122941530327,2.9885333488155004,PSD,240000013219,LIRIO DAGORT,1
SC,83895,BOM JARDIM DA SERRA,3,0.3439232409381663,0.011513859275053273,0.333539763867231,2.99814327504909,PTB,240000019554,SERGINHO RODRIGUES DE OLIVEIRA,1
SC,83909,BALNEÁRIO RINCÃO,2,0.5810825708301179,0.16216514166023588,0.5131487665848422,1.9487526135067958,PMDB,240000006656,JAIRO CELOY CUSTODIO,1
SC,83917,MARACAJÁ,3,0.4568255105696883,0.06574704407022575,0.384765114258209,2.5989882214969153,PSDB,240000009757,ARLINDO ROCHA,1
SC,83925,PESCARIA BRAVA,3,0.4140625,0.011642156862745112,0.3670684333399414,2.724287650945735,PMDB,240000015991,DEYVISONN DA SILVA DE SOUZA,1
SC,83933,TIMBÉ DO SUL,2,0.5604137282557593,0.1208274565115186,0.5072996371235214,1.9712215953281116,PP,240000002270,ROBERTO BIAVA,1
SC,83950,CORREIA PINTO,2,0.5616479251666833,0.12329585033336654,0.507600933354714,1.9700515390920197,PP,240000006867,CELSO ROGERIO ALVES RIBEIRO,1
SC,83976,OTACÍLIO COSTA,2,0.5408340573414422,0.08166811468288443,0.5033348404779283,1.986749017911171,PSD,240000008469,LUIZ CARLOS XAVIER,1
SE,31003,SANTANA DO SÃO FRANCISCO,4,0.4616874730951356,0.02475247524752472,0.4102180389668606,2.437728000744465,PSC,260000005548,GILSON GUIMARAES BARROZO JUNIOR,1
SE,31011,AMPARO DE SÃO FRANCISCO,3,0.6413881748071979,0.28791773778920304,0.536346574500565,1.8644660887993545,PR,260000000414,FRANKLIN RAMIRES FREIRE CARDOSO,1
SE,31038,AQUIDABÃ,4,0.7318948412698413,0.5333994708994709,0.5785496506344308,1.7284601224863099,PRB,260000004296,FRANCISCO FRANCIMARIO RODRIGUES DE LUCENA,1
SE,31054,ARACAJU,6,0.3876235412904604,0.006772684025552922,0.31428269107683526,3.1818487889793516,PC do B,260000002214,EDVALDO NOGUEIRA FILHO,0
SE,31070,ARAUÁ,2,0.5498997995991984,0.09979959919839682,0.5049799800000804,1.9802765250215282,PSB,260000005545,JOSE RANULFO DOS SANTOS,1
SE,31097,AREIA BRANCA,5,0.41624790619765495,0.054252745207519104,0.3472927603738928,2.879415047187875,PSC,260000004374,ALAN ANDRELINO NUNES SANTOS,1
SE,31119,BARRA DOS COQUEIROS,5,0.6755266784800158,0.42816827459473655,0.5196422093694453,1.9244010243383427,PMDB,260000006570,AIRTON SAMPAIO MARTINS,1
SE,31135,BREJO GRANDE,3,0.4263551401869159,0.042056074766355145,0.36531630710105684,2.737353850791478,PSB,260000006253,CLYSMER FERREIRA BASTOS,1
SE,31151,BOQUIM,2,0.5823336968375137,0.1646673936750273,0.5135576752698632,1.9472009633085947,SD,260000005195,ERALDO DE ANDRADE SANTOS,1
SE,31194,CAMPO DO BRITO,3,0.5771032246442083,0.17600432354530715,0.49440360767960884,2.0226389623112047,PSDB,260000006867,MARCELL MOADE RIBEIRO SOUZA,1
SE,31216,CANHOBA,4,0.4984743411927878,0.0768377253814147,0.42982996723998296,2.326501352200228,PSD,260000002210,MANOEL MESSIAS HORA GUIMARÃES,1
SE,31232,CANINDÉ DE SÃO FRANCISCO,2,0.7129087971474733,0.42581759429494676,0.5906603118055679,1.693020472195155,PSD,260000004005,ORLANDO PORTO DE ANDRADE,1
SE,31259,CAPELA,3,0.5152568759730151,0.05557861961598343,0.47742199519622414,2.094583010548126,PTN,260000000386,SILVANY YANINA MAMLAK SUKITA,1
SE,31275,CARIRA,3,0.4888838816283611,0.023734414901607326,0.4574844091756391,2.1858668403628077,PSC,260000001110,ARODOALDO CHAGAS,1
SE,31291,CARMÓPOLIS,4,0.42060491493383745,0.11261139616527144,0.3423431629433303,2.921045629778021,DEM,260000006979,VOLNEY LEITE ALVES,1
SE,31313,CEDRO DE SÃO JOÃO,2,0.6040900735294118,0.20818014705882354,0.5216694868147167,1.9169225443986408,DEM,260000000432,NEUDO ALVES,1
SE,31330,CRISTINÁPOLIS,2,0.5931899641577061,0.18637992831541217,0.5173687388394291,1.932857408901856,PDT,260000001842,JOÃO DANTAS DOS SANTOS,1
SE,31356,NOSSA SENHORA APARECIDA,2,0.5164911068900018,0.03298221378000349,0.500543913212915,1.9978267113092087,PMDB,260000000462,VERONICA SANTOS SOUSA DA SILVA,1
SE,31372,CUMBE,2,0.5255690215784806,0.051138043156961244,0.5013075497289616,1.9947834428997984,PSD,260000000826,MARCELO GOMES MORAES,1
SE,31399,DIVINA PASTORA,3,0.4503937007874016,0.08881889763779532,0.368946667493335,2.7104188439866177,SD,260000002138,SYLVIO MAURICIO MENDONÇA CARDOSO,1
SE,31410,ESTÂNCIA,4,0.40794653224207755,0.09220922658661607,0.33938010845346805,2.9465486488201433,PTC,260000002776,GILSON ANDRADE DE OLIVEIRA,1
SE,31437,FEIRA NOVA,2,0.5552721088435374,0.11054421768707479,0.5061100120320237,1.975855004300381,PSDB,260000003693,JOSE CARLOS DOS SANTOS,1
SE,31453,FREI PAULO,2,0.5026203895975477,0.0052407791950954685,0.5000137328832859,1.9999450699755517,PMDB,260000002092,ANDERSON MENEZES,1
SE,31470,GENERAL MAYNARD,3,0.3719266875279392,0.04067948144836836,0.33615990986715283,2.974774714793297,PSD,260000001039,VALMIR DE JESUS SANTOS,1
SE,31496,GARARU,4,0.49518277132332106,0.08160952111079628,0.4230426982326175,2.3638275856734734,PSC,260000001663,ELIZABETH FREIRE SANTOS DE OLIVEIRA,1
SE,31518,GRACCHO CARDOSO,2,0.5107112253641817,0.02142245072836335,0.5002294606976045,1.9990825782340587,PSB,260000000519,JOSE NICARCIO DE ARAGAO,1
SE,31534,ILHA DAS FLORES,2,0.5504230118443316,0.10084602368866324,0.5050849602469072,1.979864931062602,PSC,260000000742,CHRISTIANO ROGERIO REGO CAVALCANTE,1
SE,31550,INDIAROBA,2,0.6423412741187884,0.28468254823757677,0.5405220766355201,1.850063194873557,PMDB,260000003657,ADINALDO DO NASCIMENTO SANTOS,1
SE,31577,ITABAIANA,2,0.6582562014068863,0.3165124028137727,0.550090050567474,1.8178841790874023,PR,260000000783,VALMIR DOS SANTOS COSTA,1
SE,31593,ITABAIANINHA,4,0.37625566717041514,0.06209440839185704,0.321865458970559,3.106888210988399,PMDB,260000003749,DANILO ALVES DE CARVALHO,1
SE,31615,ITABI,3,0.5008112493239589,0.034883720930232565,0.46900667807222485,2.132165802223406,PSD,260000001242,MANOEL OLIVEIRA SILVA,1
SE,31631,ITAPORANGA D AJUDA,2,0.547556276617319,0.09511255323463796,0.504523198891406,1.9820694116688993,PSDB,260000005366,OTAVIO SILVEIRA SOBRAL,1
SE,31658,JAPARATUBA,4,0.4399895406606816,0.15950492460559573,0.3421184358740114,2.9229643747355962,PSC,260000003245,LARA ADRIANA VEIGA BARRETO FERREIRA,1
SE,31674,JAPOATÃ,3,0.48693586698337293,0.030378797349668696,0.44874394459952577,2.22844232670913,PTN,260000002527,JOSÉ MAGNO DA SILVA,1
SE,31690,LAGARTO,5,0.9548443157132512,0.9339898624185372,0.9124101669444791,1.09599830890623,PSC,260000005171,JOSE VALMIR MONTEIRO,1
SE,31712,LARANJEIRAS,1,1.0,1.0,1.0,1.0,PMDB,260000001505,JOSE DE ARAUJO LEITE NETO,0
SE,31739,MACAMBIRA,2,0.5217804831653035,0.043560966330606854,0.5009487788938282,1.996212072236514,PT,260000006219,LUCIANO MACHADO BATISTA,1
SE,31755,MALHADA DOS BOIS,2,0.5761240310077519,0.15224806201550384,0.5115897361937383,1.954691287280442,PSC,260000000569,AUGUSTO CESAR AGUIAR DINIZIO,1
SE,31771,MALHADOR,2,0.5020451246866341,0.00409024937326824,0.5000083650699677,1.999966540279915,PSB,260000004160,ELAYNE OLIVEIRA DE ARAÚJO,1
SE,31798,MARUIM,2,0.5163412342069542,0.03268246841390837,0.5005340718708131,1.997865991944097,PMDB,260000003302,JEFERSON SANTOS DE SANTANA,1
SE,31810,MOITA BONITA,2,0.5132921589688507,0.02658431793770144,0.5003533629801064,1.998587546297274,PMDB,260000002833,MARCOS ANTONIO COSTA,1
SE,31836,MONTE ALEGRE DE SERGIPE,3,0.4945103205972771,0.05083443126921389,0.44520969659166376,2.2461325700126817,PRB,260000000857,MARINEZ SILVA PEREIRA LINO,1
SE,31852,MURIBECA,2,0.5506015569709837,0.1012031139419674,0.5051210351357753,1.9797235324622788,PSDB,260000004522,FERNANDO RIBEIRO FRANCO NETO,1
SE,31879,NEÓPOLIS,2,0.544474145082496,0.08894829016499212,0.5039558991616377,1.9843006137314054,PR,260000002044,LUIZ MELO DE FRANÇA,1
SE,31895,NOSSA SENHORA DA GLÓRIA,2,0.6386992189418873,0.2773984378837746,0.5384749466701791,1.8570966136563996,PT,260000005854,FRANCISCO CARLOS NOGUEIRA NASCIMENTO,1
SE,31917,NOSSA SENHORA DAS DORES,3,0.5666859679598533,0.13858328508010032,0.5044320515315096,1.9824275578125798,PMDB,260000006594,THIAGO DE SOUZA SANTOS,1
SE,31933,NOSSA SENHORA DE LOURDES,3,0.5177527151211362,0.22765246449456977,0.38914651220085855,2.5697262307309297,PSD,260000004721,FÁBIO SILVA ANDRADE,1
SE,31950,NOSSA SENHORA DO SOCORRO,3,0.7312055853384865,0.4761251714250093,0.5999156994089866,1.6669008678805386,PC do B,260000002409,INALDO LUIS DA SILVA,1
SE,31976,PACATUBA,3,0.6032066375154165,0.24969166946967142,0.49070409960024286,2.037888007894493,PSC,260000002962,ALEXANDRE DA SILVA MARTINS,1
SE,31992,PEDRA MOLE,2,0.5035540591096147,0.0071081182192293535,0.5000252626723094,1.9998989544161254,DEM,260000000659,JOÃO JOSÉ DE CARVALHO NETO,1
SE,32018,PEDRINHAS,2,0.5033806626098716,0.006761325219743097,0.5000228577593636,1.9999085731421717,PDT,260000006122,OCIMARA ARAUJO CRUZ TRINDADE,1
SE,32034,PINHÃO,3,0.5408621463852716,0.12438257745846426,0.467806821978458,2.137634495732191,PMDB,260000001596,ANA ROSA DOS SANTOS COSTA OLIVEIRA,1
SE,32050,PIRAMBU,2,0.9811191211809132,0.9622382423618263,0.9629512175317885,1.0384742049168119,PMDB,260000002778,JOSE NILTON DE SOUZA,1
SE,32077,POÇO REDONDO,3,0.4277248131924762,0.06924761659366147,0.3571639969191671,2.7998342739632816,PRB,260000002077,ADEMILSON CHAGAS JUNIOR,1
SE,32093,POÇO VERDE,3,0.5702571230020848,0.16428075052119523,0.4905748480843145,2.0384249292538765,PSC,260000002301,EVERALDO IGGOR SANTANA DE OLIVEIRA,1
SE,32115,PORTO DA FOLHA,6,0.43292086330935253,0.1347913669064748,0.3168636157548782,3.1559319223750437,PR,260000005749,MIGUEL DE LOUREIRO FEITOSA NETO,1
SE,32131,PROPRIÁ,3,0.5034830958011121,0.034383587908225266,0.47430128968302065,2.1083644968967046,PSB,260000004259,IOKANAAN SANTANA,1
SE,32158,RIACHÃO DO DANTAS,5,0.27946907435274143,0.01882933981556506,0.2401228208411801,4.164535451053238,PC do B,260000631153,SIMONE ANDRADE FARIAS SILVA,1
SE,32174,RIACHUELO,2,0.5674865972879218,0.1349731945758436,0.5091088816270043,1.9642163711703704,PMDB,260000004026,CANDIDA EMILIA SANDES VIEIRA LEITE,1
SE,32190,RIBEIRÓPOLIS,3,0.5104598737601442,0.04508566275924253,0.47772643044327046,2.093248219639271,DEM,260000002115,ANTONIO PASSOS SOBRINHO,1
SE,32212,ROSÁRIO DO CATETE,2,0.541839762611276,0.08367952522255195,0.5035011314707358,1.9860928555989181,DEM,260000006901,ETELVINO BARRETO SOBRINHO,1
SE,32239,SALGADO,4,0.4866941680821807,0.03591361320067943,0.4424366622364566,2.2602105235699437,PSB,260000001370,DUILIO SIQUEIRA RIBEIRO,1
SE,32255,SANTA LUZIA DO ITANHY,2,0.5237753024314289,0.04755060486285778,0.5011305300114118,1.9954880816725091,PMDB,260000005852,EDSON SANTOS CRUZ,1
SE,32298,SANTA ROSA DE LIMA,2,0.6447327772628978,0.28946555452579553,0.5418951536284632,1.8453754260471296,PSD,260000001113,LUIZ ROBERTO AZEVEDO SANTOS JUNIOR,1
SE,32310,SANTO AMARO DAS BROTAS,4,0.4665673864482502,0.1784065524944155,0.335853173206095,2.977491593882765,PSB,260000004697,GENIVALDO DOS ANJOS COSTA SANTOS,1
SE,32336,SÃO CRISTÓVÃO,8,0.307684397254287,0.12810756613620589,0.18948656925336513,5.277418890110813,PMDB,260000004945,MARCOS ANTONIO DE AZEVEDO SANTANA,1
SE,32352,SÃO DOMINGOS,3,0.4818880351262349,0.09157911243531441,0.4008907511211603,2.4944451754083303,PT,260000003003,PEDRO DA SILVA,1
SE,32379,SÃO FRANCISCO,4,0.3065669160432253,0.04073150457190361,0.2609149335030393,3.832666787500499,MDB,260000631473,ALBA DOS SANTOS NASCIMENTO,1
SE,32395,SÃO MIGUEL DO ALEIXO,2,0.6175931582162493,0.2351863164324985,0.5276563017185437,1.8951730449215944,PSDB,260000000567,EVERTON DOS SANTOS LIMA,1
SE,32417,SIMÃO DIAS,3,0.644382086382769,0.3028326570854348,0.5320822081554042,1.8794088294490239,PSC,260000001451,MARIVAL SILVA SANTANA,1
SE,32433,SIRIRI,2,0.6162232076866223,0.23244641537324462,0.5270156680099355,1.8974767937661157,PSB,260000006596,JOSE ROSA DE OLIVEIRA,1
SE,32450,TELHA,2,0.5061295971978984,0.012259194395796813,0.500075143923617,1.9996994694716184,PMDB,260000000923,FLAVIO FREIRE DIAS,1
